2000 200 42
0,633,257,91,412,150,80,134,259,505,353,324,70,211,268,246,185,397,492,316,089,578,623,145,298,467,321,584,029,376,419,267,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184
145,601,478,183,732,261,328,672,729,329,584,567,152,139,584,267,345,912,567,123,456,789,234,0,891,345,678,912,234,567,123,456,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672
298,456,315,529,189,794,495,147,152,684,267,184,684,584,267,731,678,234,123,456,789,234,567,891,0,678,912,234,567,123,456,789,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139
467,329,684,348,564,347,672,584,468,157,731,739,328,267,731,396,912,567,456,789,234,567,891,345,678,0,234,567,891,345,678,912,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584
321,187,237,675,327,516,139,239,325,523,396,152,495,731,396,529,234,123,789,234,567,123,345,678,912,234,0,456,789,234,567,891,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267
584,542,159,219,681,283,584,758,694,248,529,684,672,396,529,175,567,456,234,567,891,456,678,912,234,567,456,0,234,567,891,345,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731
029,398,546,384,235,659,267,314,187,791,175,328,139,529,175,648,123,789,567,891,345,789,912,234,567,123,789,234,0,891,345,678,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396
376,671,283,567,498,194,731,627,523,364,648,495,584,175,648,293,456,234,234,345,678,234,234,567,123,345,234,567,891,0,567,123,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529
419,213,671,128,374,728,396,485,648,517,293,672,267,648,293,567,789,567,567,678,912,567,567,123,456,678,567,891,345,567,0,456,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175
267,487,394,435,156,461,528,193,271,683,567,139,731,293,567,184,234,891,678,912,234,891,123,456,789,912,891,345,678,123,456,0,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648
152,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,0,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234
684,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,456,0,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567
328,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,789,234,0,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123
495,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,234,567,891,0,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456
672,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,567,891,345,678,0,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678
139,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,891,345,678,912,234,0,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912
584,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,345,678,912,234,567,891,0,678,912,234,567,123,456,789,234,567,891,345,678,912,267,567,123,456,789,234,567,891,345,678,912,234
267,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,678,912,234,567,123,456,678,0,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567
731,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,912,234,567,123,456,789,912,234,0,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891
396,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,234,567,123,456,789,234,234,567,891,0,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345
529,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,567,123,456,789,234,567,567,891,345,678,0,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456
175,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,123,456,789,234,567,891,123,345,678,912,234,0,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789
648,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,456,789,234,567,891,345,456,678,912,234,567,891,0,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234
293,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,789,234,567,891,345,678,789,912,234,567,123,456,678,0,234,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678
567,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,234,567,891,345,678,912,234,567,891,345,678,912,234,0,567,891,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567
184,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,891,345,678,912,234,567,123,456,789,234,567,891,567,0,345,678,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123
739,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,891,345,678,912,234,567,891,345,678,912,234,567,123,891,345,0,912,234,567,123,456,789,234,567,891,345,678,912,234,567,123,456
152,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,345,678,912,234,567,123,456,789,234,567,891,345,678,678,912,0,567,123,456,789,234,567,891,345,678,912,234,567,123,456,789,234
684,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,678,912,234,567,123,456,789,234,567,891,345,678,912,234,912,567,0,456,789,234,567,891,345,678,912,234,567,123,456,789,234,567
328,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,912,234,567,123,456,789,234,567,891,345,678,912,234,567,234,123,456,0,234,567,891,345,678,912,234,567,123,456,789,234,567,891
495,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,234,567,123,456,789,234,567,891,345,678,912,234,567,123,567,456,789,234,0,891,345,678,912,234,567,123,456,789,234,567,891,345
672,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,567,123,456,789,234,567,891,345,678,912,234,567,123,456,123,789,234,567,891,0,678,912,234,567,123,456,789,234,567,891,345,678
139,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,123,456,789,234,567,891,345,678,912,234,567,123,456,789,456,234,567,891,345,678,0,234,567,891,345,678,912,234,567,123,456,789
584,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,456,789,234,567,891,345,678,912,234,567,123,456,789,234,789,567,891,345,678,912,234,0,567,891,345,678,912,234,567,123,456,789
267,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,789,234,567,891,345,678,912,234,567,123,456,789,234,567,234,891,345,678,912,234,567,0,345,678,912,234,567,123,456,789,234,567
731,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,234,567,891,345,678,912,234,567,123,456,789,234,567,891,567,345,678,912,234,567,891,345,0,912,234,567,123,456,789,234,567,891
396,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,567,891,345,678,912,234,567,123,456,789,234,567,891,345,891,678,912,234,567,891,345,678,912,0,567,123,456,789,234,567,891,345
529,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,891,345,678,912,234,567,123,456,789,234,567,891,345,678,345,912,234,567,123,456,789,234,567,0,123,456,789,234,567,891,345,678
175,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,345,678,912,234,567,123,456,789,234,567,891,345,678,912,678,234,567,123,456,789,234,567,891,123,0,789,234,567,891,345,678,912
648,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,678,912,234,567,123,456,789,234,567,891,345,678,912,234,912,567,123,456,789,234,567,891,345,456,789,0,567,891,345,678,912,234
293,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,912,234,567,123,456,789,234,567,891,345,678,912,234,567,234,891,345,678,912,234,567,123,456,789,234,567,0,345,678,912,234,567
567,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,234,567,123,456,789,234,567,891,345,678,912,234,567,891,567,345,678,912,234,567,123,456,789,234,567,891,345,0,912,234,567,123
184,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,123,456,789,234,567,891,345,678,912,234,567,123,345,891,678,912,234,567,891,345,678,912,234,567,123,456,789,912,0,567,891
739,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,123,456,789,234,567,891,345,678,912,234,567,123,456,678,345,912,234,567,123,456,789,234,567,891,345,678,912,234,567,0,891,345
152,328,495,672,139,584,267,731,396,529,175,648,293,567,184,739,152,684,328,495,672,139,584,267,731,396,529,175,648,293,567,184,456,789,234,567,891,345,678,912,234,567,123,456,789,912,678,234,567,123,456,789,234,567,891,345,678,912,234,567,891,345,678,0
